id,year,set,duration,cluster
26902,2013,2,688692,2
26903,2013,2,652069,2
26904,2013,2,779154,2
26905,2013,E,481463,2
28606,1993,2,184947,2
28609,1993,2,482456,2
28841,2014,1,361326,2
28843,2014,1,399804,2
29014,2014,2,526054,2
3103,2012,1,450769,2
3115,2012,2,393404,2
3116,2012,2,724924,2
26932,2013,1,651154,2
26935,2013,2,853264,2
26936,2013,2,665887,2
26939,2013,2,589897,2
26964,2013,1,569574,2
26965,2013,1,372584,2
26966,2013,1,607660,2
26967,2013,1,423262,2
26968,2013,1,412421,2
26969,2013,1,712699,2
26970,2013,1,363912,2
26972,2013,2,860970,2
26973,2013,2,424438,2
26974,2013,2,238733,2
26975,2013,2,470465,2
26977,2013,2,340611,2
26978,2013,2,549851,2
26979,2013,2,523363,2
26980,2013,2,540134,2
26981,2013,E,326374,2
26982,2013,E,382171,2
26983,2013,1,455602,2
26984,2013,1,434338,2
26985,2013,1,329587,2
26986,2013,1,303647,2
26987,2013,1,557218,2
26988,2013,1,828761,2
26991,2013,1,263628,2
26992,2013,1,656118,2
26993,2013,2,616307,2
26994,2013,2,537809,2
26995,2013,2,496431,2
26997,2013,2,330005,2
26998,2013,2,470700,2
29017,2014,2,636578,2
29018,2014,2,288366,2
29019,2014,E,397375,2
30380,2015,2,383530,2
17636,1997,2,720614,2
26976,2013,2,753345,2
26990,2013,1,463282,2
27047,2013,1,377544,2
27048,2013,1,433296,2
27049,2013,1,433776,2
27050,2013,1,1031040,2
27051,2013,1,292032,2
27052,2013,1,168528,2
27053,2013,1,335784,2
27055,2013,1,618840,2
27056,2013,1,400488,2
27057,2013,1,366024,2
27058,2013,2,455880,2
27059,2013,2,575280,2
27060,2013,2,206328,2
27061,2013,2,602808,2
27062,2013,2,848952,2
27063,2013,2,508536,2
27064,2013,2,377280,2
27065,2013,2,339696,2
27066,2013,2,414888,2
27067,2013,2,332256,2
27069,2013,E,341904,2
27071,2013,1,328202,2
27072,2013,1,428016,2
27073,2013,1,97907,2
27074,2013,1,529633,2
27075,2013,1,397244,2
27076,2013,1,195265,2
27079,2013,1,321698,2
27080,2013,1,356493,2
27081,2013,1,511399,2
27082,2013,1,258900,2
27083,2013,1,717322,2
27084,2013,2,343432,2
27085,2013,2,509205,2
27086,2013,2,457221,2
27087,2013,2,468976,2
27088,2013,2,668473,2
27089,2013,2,504764,2
27091,2013,2,640836,2
27092,2013,3,341864,2
27093,2013,3,372506,2
27094,2013,3,178678,2
27095,2013,3,537809,2
27096,2013,3,675030,2
27097,2013,3,710008,2
27098,2013,3,316395,2
27099,2013,3,342387,2
27100,2013,1,237192,2
27101,2013,1,415138,2
27102,2013,1,644780,2
27104,2013,1,419082,2
27105,2013,1,692010,2
28940,2014,1,336536,2
28941,2014,1,313391,2
28942,2014,1,395389,2
28943,2014,1,425953,2
28944,2014,1,433868,2
30381,2015,2,331128,2
30385,2015,2,387814,2
30388,2015,2,659017,2
30390,2015,E,280660,2
21815,2004,2,1441776,2
27110,2013,2,865411,2
27112,2013,2,666044,2
27115,2013,E,392647,2
27116,2013,1,463386,2
27117,2013,1,445753,2
27119,2013,1,283533,2
27132,2013,2,730175,2
27135,2013,2,310335,2
27143,2013,1,416575,2
27144,2013,1,351948,2
27146,2013,1,385358,2
27148,2013,1,463073,2
27149,2013,2,629499,2
29146,2014,1,263811,2
31633,2016,1,613381,2
32201,2017,2,608026,2
20186,1999,2,415739,2
24946,2011,1,451344,2
27331,2013,1,590864,2
28642,1992,1,238498,2
28654,1992,2,501342,2
30396,2015,1,491468,2
20188,1999,2,245211,2
27301,2013,2,173009,2
27310,2013,1,318537,2
27312,2013,1,418168,2
27317,2013,1,416287,2
27322,2013,2,839889,2
27327,2013,2,717035,2
27336,2013,1,563853,2
27338,2013,1,629577,2
27345,2013,2,540238,2
27347,2013,2,106971,2
27348,2013,2,551497,2
27350,2013,2,436480,2
27351,2013,2,592692,2
25722,2010,1,49737,2
25735,2010,2,489091,2
27352,2013,E,414328,2
27403,2013,1,500454,2
27405,2013,1,363781,2
27406,2013,1,414224,2
27407,2013,1,296960,2
27408,2013,1,215954,2
27409,2013,1,713822,2
27410,2013,1,548963,2
27411,2013,1,378958,2
27412,2013,1,227709,2
27413,2013,1,662230,2
27415,2013,2,402573,2
27418,2013,2,268513,2
27420,2013,2,605466,2
27421,2013,2,407693,2
27423,2013,2,771762,2
27424,2013,E,304379,2
27425,2013,E,448470,2
27426,2013,1,695353,2
27427,2013,1,481123,2
27429,2013,1,495621,2
27430,2013,1,296960,2
27432,2013,1,335987,2
27434,2013,1,470361,2
27435,2013,1,175125,2
27437,2013,2,1042442,2
27438,2013,2,515866,2
27440,2013,2,338547,2
27441,2013,2,368692,2
27442,2013,2,493061,2
27443,2013,2,445414,2
27446,2013,E,336875,2
30308,2015,1,253257,2
20111,1999,2,1400581,2
27509,2013,1,416470,2
27510,2013,1,604108,2
27512,2013,1,822988,2
27513,2013,1,374413,2
27520,2013,2,590472,2
27525,2013,2,680046,2
27528,2013,2,623856,2
27539,2013,1,701858,2
27553,2013,1,510981,2
27565,2013,2,409260,2
27589,2013,E,230478,2
27555,2013,1,413440,2
27578,2013,1,388284,2
27604,2013,2,375850,2
27651,2013,1,361169,2
27652,2013,1,430289,2
27654,2013,1,331520,2
27656,2013,1,468741,2
27657,2013,1,162664,2
27662,2013,2,432013,2
30313,2015,1,273554,2
30315,2015,1,739657,2
6855,1993,2,287451,2
11036,1989,1,86230,2
20501,2000,1,539455,2
23514,2010,2,57652,2
27659,2013,2,981473,2
27663,2013,2,923820,2
27664,2013,2,503980,2
27665,2013,2,436846,2
27666,2013,2,380656,2
27667,2013,E,307409,2
27668,2013,E,217861,2
28857,2014,2,494602,2
30317,2015,2,980454,2
29154,2014,2,670093,2
30319,2015,2,496170,2
30320,2015,2,464980,2
9809,1991,E,374648,2
12802,1995,2,329874,2
23621,2010,2,20506,2
23801,2010,1,260310,2
27114,2013,2,737071,2
30321,2015,2,431151,2
19869,1999,2,44434,2
20195,1999,1,281078,2
22435,2009,2,99736,2
28707,2013,E,342857,2
28946,2014,1,522162,2
28947,2014,1,413231,2
30325,2015,2,267677,2
30399,2015,1,576601,2
18130,1998,2,605074,2
18808,1998,2,560170,2
20003,1999,E,713639,2
24451,2011,2,233561,2
27436,2013,1,582740,2
27688,2013,1,406753,2
10390,1991,1,149290,2
22605,2009,2,767190,2
27718,2013,2,381231,2
28871,2014,1,482011,2
28949,2014,1,482377,2
28950,2014,1,402913,2
28951,2014,1,598805,2
28952,2014,2,574798,2
28953,2014,2,796291,2
30326,2015,2,514664,2
30328,2015,1,344398,2
31511,2016,2,584829,2
17544,1997,1,1081809,2
24961,2011,2,51122,2
28249,2000,1,527360,2
28956,2014,2,488620,2
28958,2014,E,269140,2
28960,2014,E,484049,2
29173,2014,1,542433,2
30329,2015,1,537469,2
30330,2015,1,452075,2
32214,2017,1,660950,2
21820,2004,2,219480,2
22189,2009,1,721502,2
27883,2013,2,752901,2
27893,2013,1,364957,2
27909,2013,3,235442,2
28954,2014,2,948584,2
28957,2014,2,992575,2
30331,2015,1,303334,2
20617,2000,2,863295,2
25477,2012,1,700003,2
30332,2015,1,659096,2
30334,2015,1,505208,2
10614,1991,2,743732,2
19867,1999,2,42083,2
2026,1992,2,85812,2
22920,2009,E,221571,2
22921,2009,E,632555,2
24096,2011,1,517146,2
24140,2011,2,271569,2
25008,2012,2,734955,2
25257,2012,1,205871,2
25291,2012,2,470648,2
25322,2012,1,520411,2
27907,2013,3,1009659,2
30865,2016,1,364176,2
32159,2017,2,1207876,2
7293,1993,2,176562,2
29097,2014,1,355657,2
29106,2014,2,529215,2
29175,2014,1,287086,2
29865,2015,E,362371,2
29955,1994,2,348970,2
29963,1990,1,422184,2
30338,2015,2,789708,2
31519,2016,1,449463,2
31521,2016,1,468349,2
32018,2017,2,449959,2
32216,2017,2,1011905,2
12166,1995,2,1038263,2
161,1987,1,557740,2
29081,2014,2,58514,2
29098,2014,1,378384,2
29099,2014,1,966609,2
29100,2014,1,642456,2
29101,2014,1,404297,2
29102,2014,1,401528,2
29104,2014,1,348891,2
29110,2014,2,448131,2
29112,2014,2,416888,2
29113,2014,2,361404,2
29114,2014,2,251794,2
29126,2014,1,416131,2
29138,2014,2,481254,2
29140,2014,1,399491,2
29141,2014,1,502152,2
29142,2014,1,324650,2
29143,2014,1,435304,2
29144,2014,1,355683,2
29145,2014,1,383765,2
29147,2014,1,388571,2
29148,2014,1,586867,2
29149,2014,1,323082,2
29150,2014,1,381283,2
29151,2014,1,377835,2
29153,2014,2,433293,2
29155,2014,2,288104,2
29156,2014,2,306521,2
29157,2014,2,579370,2
29178,2014,2,720562,2
30333,2015,1,820584,2
30397,2015,1,703425,2
31520,2016,1,412891,2
31522,2016,1,539585,2
32183,2017,2,413727,2
19163,1999,2,420153,2
22511,2009,3,1105763,2
24944,2011,1,919876,2
29158,2014,2,550609,2
29159,2014,2,291892,2
29160,2014,2,271203,2
29161,2014,2,595879,2
29162,2014,E,221231,2
29163,2014,E,213708,2
29166,2014,1,387788,2
29167,2014,1,455680,2
29168,2014,1,696738,2
29169,2014,1,455706,2
29170,2014,1,308663,2
29171,2014,1,339148,2
29172,2014,1,548807,2
29177,2014,2,507429,2
29179,2014,2,414433,2
29180,2014,2,404454,2
29181,2014,2,337110,2
29182,2014,2,307122,2
29183,2014,2,433032,2
29184,2014,2,532663,2
29187,2014,E,329300,2
29189,2014,1,698044,2
29190,2014,1,385698,2
29191,2014,1,489770,2
29192,2014,1,387631,2
29193,2014,1,407040,2
29194,2014,1,367047,2
29195,2014,1,414563,2
29196,2014,1,431517,2
29198,2014,1,389433,2
29199,2014,1,278309,2
29203,2014,2,448705,2
29204,2014,2,588904,2
29205,2014,2,352914,2
29206,2014,2,678635,2
30340,2015,2,1359125,2
31523,2016,1,360986,2
31524,2016,1,984738,2
32096,2017,1,475011,2
19158,1999,1,521796,2
19910,1999,E,393665,2
20709,2000,2,578247,2
24175,2011,1,469760,2
24952,2011,1,537469,2
27586,2013,2,484101,2
29780,2014,1,279197,2
29781,2014,1,470596,2
29782,2014,1,418090,2
29783,2014,1,375327,2
29784,2014,1,646635,2
29785,2014,1,428983,2
29786,2014,1,259082,2
29787,2014,1,453094,2
29789,2014,1,313548,2
29790,2014,1,232647,2
29793,2014,2,997512,2
29796,2014,2,512366,2
29800,2014,3,178207,2
30343,2015,E,367673,2
31526,2016,1,373577,2
29176,2014,1,582713,2
29325,2014,1,405995,2
29326,2014,1,652121,2
29327,2014,1,436532,2
29332,2014,1,549930,2
29336,2014,2,581094,2
29341,2014,2,720927,2
29372,2014,1,216451,2
29374,2014,1,382198,2
29380,2014,1,221936,2
29383,2014,2,416836,2
29384,2014,2,409992,2
29389,2014,2,552908,2
29791,2014,1,626808,2
29792,2014,2,379037,2
29795,2014,2,661603,2
29797,2014,2,537025,2
29799,2014,3,96836,2
29802,2014,3,470100,2
29803,2014,3,462237,2
29804,2014,3,412056,2
29805,2014,3,461218,2
29807,2014,3,292833,2
29808,2014,3,430681,2
29809,2014,E,286067,2
29810,2014,E,254459,2
29811,2015,1,316029,2
29812,2015,1,415321,2
29819,2015,1,760895,2
30400,2015,2,708310,2
31528,2016,1,422609,2
32200,2017,2,989727,2
9800,1991,2,702459,2
25255,2012,1,612180,2
25786,2011,1,223660,2
29382,2014,2,830929,2
29386,2014,2,874893,2
29388,2014,2,345809,2
29813,2015,1,603951,2
29815,2015,1,468271,2
29816,2015,1,381884,2
29817,2015,1,595958,2
29818,2015,1,133616,2
29820,2015,2,485355,2
29821,2015,2,581747,2
29822,2015,2,427416,2
29979,1988,1,157597,2
30173,2015,1,324493,2
30181,2015,2,347899,2
31529,2016,2,352627,2
10959,2003,1,254093,2
27428,2013,1,342309,2
28501,1995,2,298005,2
29794,2014,2,744072,2
30189,2015,1,463909,2
30406,2015,2,457927,2
30408,2015,E,588617,2
30465,1994,1,414276,2
30467,1994,1,650841,2
31530,2016,2,467278,2
31531,2016,2,399726,2
31533,2016,2,398602,2
17724,1997,1,655073,2
18777,1998,1,981290,2
22160,2009,2,383190,2
22586,2009,E,242051,2
22619,2009,1,449306,2
24930,2011,2,861127,2
28502,1995,2,581695,2
30180,2015,2,1143745,2
30398,2015,1,769202,2
30464,1994,1,668970,2
30479,1994,2,626860,2
30508,2015,1,365270,2
30512,2015,1,470047,2
30521,2015,2,709721,2
31534,2016,2,308637,2
31535,2016,2,501812,2
7289,1993,2,762462,2
26130,2011,3,666488,2
30509,2015,1,702537,2
31536,2016,2,418403,2
31537,2016,2,435853,2
13375,1995,1,749949,2
17645,1997,1,1123474,2
17660,1997,2,576000,2
17797,1997,2,1023504,2
20726,2000,2,998322,2
20728,2000,2,465528,2
26999,2013,2,1415001,2
27582,2013,2,1286740,2
30203,2015,2,452911,2
30318,2015,2,523337,2
30339,2015,2,729208,2
31538,2016,2,427651,2
31539,2016,2,309943,2
31540,2016,E,350929,2
16705,1997,2,722887,2
18439,1998,2,1084056,2
19165,1999,2,923011,2
19543,1999,2,768705,2
26541,1994,2,2052624,2
10961,2003,2,1661753,2
19600,1999,2,761208,2
20704,2000,1,609567,2
20707,2000,2,1886485,2
21125,2003,1,562260,2
27419,2013,2,971938,2
28933,2014,2,696085,2
29850,2015,1,951327,2
29860,2015,2,634671,2
30100,2015,1,439980,2
30104,2015,1,481019,2
30384,2015,2,943229,2
672,1992,2,677381,2
21967,2004,2,325590,2
22560,2009,1,939363,2
27416,2013,2,563148,2
29561,2014,2,604134,2
29841,2015,2,1050749,2
30184,2015,2,476291,2
30204,2015,2,778371,2
30341,2015,2,920869,2
19136,1999,1,445623,2
24881,2011,1,672967,2
26260,2010,2,559595,2
29676,2014,2,475716,2
30389,2015,E,414589,2
30609,2015,1,366916,2
30611,2015,1,409626,2
30614,2015,1,379481,2
30615,2015,1,568816,2
30617,2015,1,464692,2
30619,2015,2,331024,2
30620,2015,2,312424,2
30621,2015,2,199340,2
30622,2015,2,592536,2
30624,2015,2,436741,2
30625,2015,2,223190,2
30626,2015,2,300382,2
30627,2015,2,392882,2
30628,2015,2,222824,2
30629,2015,E,453512,2
30630,2015,1,514664,2
30631,2015,1,515082,2
30633,2015,1,345313,2
30635,2015,1,272353,2
30636,2015,1,797806,2
30637,2015,1,669100,2
30638,2015,2,391523,2
30640,2015,2,490292,2
30641,2015,2,363598,2
30643,2015,2,355997,2
5269,1993,2,256549,2
6576,1993,2,685453,2
20876,2000,2,517982,2
21033,2003,1,915409,2
24085,2010,2,1277884,2
25105,2012,2,284056,2
30618,2015,2,1365185,2
30646,2015,3,930377,2
30648,2015,3,706873,2
30651,2015,E,286537,2
30656,2016,1,693629,2
30659,2016,1,530103,2
30660,2016,1,617326,2
30685,2016,2,709930,2
10965,2003,2,893388,2
17279,1997,S,319269,2
20872,2000,1,923089,2
24420,2011,2,1454890,2
25104,2012,2,611814,2
25951,2000,1,991373,2
30235,2015,2,1157721,2
30404,2015,2,268225,2
8579,1991,1,709564,2
17798,1997,2,1004016,2
24867,2011,2,264490,2
24868,2011,2,626312,2
25807,2011,2,299598,2
27113,2013,2,1373336,2
28931,2014,1,803344,2
19054,1999,1,642429,2
21249,2003,1,1198864,2
27445,2013,2,956108,2
29103,2014,1,809247,2
29824,2015,2,499357,2
30063,2015,1,478041,2
30306,2015,1,279353,2
30309,2015,1,60421,2
30383,2015,2,66377,2
30517,2015,2,958589,2
30642,2015,2,839602,2
31013,2016,E,623830,2
5267,1993,2,560718,2
6730,1993,2,600555,2
9425,1991,2,377574,2
20037,1999,1,505234,2
21187,2003,2,179136,2
21808,2004,1,475776,2
22433,2009,2,696686,2
2364,1992,2,868754,2
29485,2014,1,489796,2
29490,2014,2,630962,2
30717,1992,1,214100,2
30718,1992,1,433633,2
30719,1992,1,241293,2
30720,1992,1,519602,2
30721,1992,1,275331,2
30723,1992,2,104124,2
30725,1992,2,296542,2
30727,1992,2,195762,2
30728,1992,2,200803,2
30997,2016,1,449202,2
30998,2016,1,387736,2
31006,2016,2,1114619,2
31563,2016,1,600921,2
31564,2016,1,254459,2
18533,1998,2,513071,2
23252,2010,1,555337,2
24424,2011,2,455053,2
24462,2011,1,445205,2
28128,2011,1,279876,2
29801,2014,3,1027579,2
29859,2015,2,1546710,2
29861,2015,2,590341,2
3077,1999,2,692976,2
31569,2016,1,316682,2
31571,2016,1,463778,2
31572,2016,1,279458,2
31573,2016,1,706560,2
10962,2003,2,496953,2
19861,1999,2,1293401,2
21185,2003,2,351984,2
24077,2010,1,269296,2
25027,2012,2,595879,2
25549,2012,1,608836,2
3114,2012,2,485486,2
31574,2016,2,331703,2
31576,2016,2,402834,2
31578,2016,2,472607,2
31579,2016,2,473260,2
31581,2016,E,245656,2
31975,2017,2,447556,2
19056,1999,1,675866,2
21134,2003,2,370155,2
21186,2003,2,579408,2
23029,2009,1,596349,2
23511,2010,2,403043,2
23811,2010,2,552829,2
24942,2011,1,514873,2
25004,2012,2,878472,2
25269,2012,2,577384,2
25282,2012,1,727902,2
28492,1995,1,654733,2
31575,2016,2,1538403,2
31582,2016,E,348944,2
31584,2016,1,574171,2
31585,2016,1,346201,2
31902,1987,2,266371,2
32015,2017,2,672784,2
32110,2017,1,504268,2
32115,2017,1,287817,2
17549,1997,2,1456588,2
19276,1999,1,357198,2
23952,2011,2,584411,2
29109,2014,2,519393,2
31280,2016,1,933486,2
31286,2016,1,501629,2
31586,2016,1,599040,2
10659,1991,2,409992,2
18524,1998,1,1101793,2
24530,2011,2,749140,2
25437,2012,2,1527092,2
25554,2012,2,663432,2
28072,2013,2,675792,2
28656,1992,2,491468,2
31589,2016,1,272222,2
31590,2016,1,643814,2
32082,2017,2,951850,2
6039,1993,2,582557,2
24404,2010,2,556931,2
24554,2011,2,615523,2
24956,2011,2,716748,2
24958,2011,2,480157,2
25318,2012,2,745718,2
26249,2010,1,614557,2
26281,2011,2,525061,2
28855,2014,2,504477,2
30370,2015,1,533708,2
30382,2015,2,309394,2
31591,2016,1,582740,2
31592,2016,1,448496,2
31593,2016,2,967419,2
6837,1993,1,68571,2
19061,1999,2,619520,2
19631,1999,E,279902,2
21012,2003,1,878341,2
24165,2010,2,1007360,2
24864,2011,2,429688,2
30036,2015,2,589923,2
30644,2015,2,995579,2
31594,2016,2,871993,2
31595,2016,2,561032,2
31596,2016,2,783700,2
31597,2016,2,679941,2
9797,1991,1,1016137,2
20873,2000,2,694178,2
21037,2003,2,441234,2
22176,2009,3,633548,2
22388,2009,2,550269,2
23035,2009,2,801593,2
24481,2011,1,995840,2
245,1987,3,450456,2
24885,2011,2,607086,2
29013,2014,2,1133949,2
29152,2014,2,1184653,2
29494,2014,2,644258,2
31599,2016,2,307775,2
31600,2016,2,291187,2
31601,2016,E,255634,2
31602,2016,E,191060,2
31603,2016,1,316447,2
31604,2016,1,708598,2
31605,2016,1,341342,2
31606,2016,1,485564,2
31607,2016,1,297613,2
31608,2016,1,455941,2
31609,2016,1,464327,2
31610,2016,1,715807,2
31611,2016,1,557401,2
31612,2016,1,388650,2
31615,2016,2,640104,2
31616,2016,2,473861,2
31617,2016,2,399595,2
31618,2016,2,116898,2
333,1987,3,1019220,2
355,1987,1,693211,2
7228,1993,2,583706,2
10388,1991,1,143543,2
10722,1991,1,826175,2
14630,1990,2,570096,2
17882,1998,2,690547,2
20816,2000,1,1245414,2
21417,2003,2,1152575,2
27090,2013,2,612441,2
30645,2015,3,1436238,2
31619,2016,2,338678,2
31621,2016,E,384104,2
31649,2016,3,689528,2
12789,1995,1,799634,2
12792,1995,1,683807,2
18518,1998,1,992758,2
19949,1999,2,456333,2
23816,2010,2,1001247,2
26380,1997,1,967236,2
30880,2016,2,596760,2
3113,2012,2,710426,2
31570,2016,1,619886,2
31577,2016,2,820167,2
31663,2000,2,985584,2
17691,1997,1,851618,2
18840,1998,2,739370,2
19162,1999,2,507507,2
19164,1999,2,1146096,2
21353,2003,E,394031,2
22896,2009,2,569757,2
22911,2009,2,1334413,2
25946,2000,2,519393,2
31646,2016,3,777718,2
17743,1997,E,302472,2
1810,1992,2,593894,2
20797,2000,2,1608098,2
23965,2011,1,905091,2
24863,2011,2,1019298,2
28932,2014,2,1676722,2
6722,1993,1,742191,2
1797,1992,1,844095,2
20056,1999,1,929620,2
24418,2011,1,648986,2
24422,2011,2,991478,2
24882,2011,1,709956,2
24928,2011,1,718132,2
32197,2017,2,844513,2
6996,1993,2,913920,2
9798,1991,2,483579,2
20818,2000,2,652748,2
21013,2003,1,1041084,2
22068,2004,1,1264196,2
25028,2012,2,301584,2
25029,2012,2,30328,2
25030,2012,2,517956,2
25238,2012,1,382981,2
25258,2012,1,635847,2
25261,2012,1,767634,2
25953,2000,1,885447,2
25961,2000,2,717740,2
26971,2013,1,703478,2
28702,2013,2,723487,2
307,1987,3,956839,2
3108,2012,1,583576,2
3111,2012,2,488098,2
5270,1993,2,169535,2
20706,2000,1,608836,2
21183,2003,1,514152,2
21806,2004,1,721992,2
23615,2010,1,480496,2
27326,2013,2,498051,2
28029,2013,2,812434,2
2873,1994,2,720614,2
29105,2014,2,1072640,2
29428,2014,2,988944,2
30857,2016,2,570567,2
30871,2016,1,400968,2
31613,2016,2,1273757,2
6620,1993,2,650162,2
12153,1995,1,776516,2
18438,1998,1,709956,2
18835,1998,1,229146,2
19862,1999,2,923951,2
20119,1999,1,983380,2
20989,2000,2,478328,2
22144,2009,1,508735,2
24914,2011,2,595069,2
32021,2017,1,1798800,2
32022,2017,1,699864,2
32023,2017,1,682416,2
32024,2017,1,790320,2
32025,2017,2,1180896,2
32027,2017,2,1981584,2
32028,2017,2,251424,2
32029,2017,2,220968,2
32030,2017,2,419784,2
32031,2017,2,285384,2
32032,2017,E,534744,2
32129,2017,1,916896,2
32130,2017,1,636624,2
32131,2017,1,423840,2
32132,2017,1,593760,2
32134,2017,1,197928,2
32136,2017,1,665448,2
32137,2017,1,149328,2
32138,2017,1,721392,2
32139,2017,2,1335768,2
32140,2017,2,1081656,2
32142,2017,2,508392,2
17966,1998,2,381100,3
18545,1998,1,331076,3
21723,2003,1,598622,3
28286,1999,2,1135804,3
30450,2015,3,953809,3
31071,2016,1,379507,3
8435,1997,1,1072274,3
8442,1997,2,1023765,3
8443,1997,2,846420,3
12159,1995,2,1030374,3
13048,1995,1,160784,3
13049,1995,1,441992,3
13058,1995,1,379899,3
13059,1995,1,103967,3
17360,1997,1,667298,3
17362,1997,1,728189,3
17567,1997,2,1269081,3
18478,1998,4,3115886,3
21680,2003,2,1308029,3
24309,2010,1,351373,3
30373,2015,1,114416,3
7789,1988,1,571246,3
14111,1990,2,754625,3
15555,1996,1,1004774,3
15639,1996,2,432640,3
18673,1998,1,883304,3
19595,1999,1,822936,3
21605,2003,1,652696,3
28008,2013,1,504660,3
28009,2013,1,398707,3
28417,1996,2,740728,3
29611,2014,1,639608,3
29613,2014,1,745273,3
29636,2014,3,288862,3
30736,2009,1,523755,3
6661,1993,2,1630929,3
